No. Voucher,Tanggal+Account,Keterangan,Debet,Kredit,Divisi
 ST10-5/KK,20181004500.134,pulsa inh-compresor/cogindo : 4-5/10,300000.00,0.00,SEKRET
 ST10-5/KK,20181004110.101,pulsa inh-compresor/cogindo : 4-5/10,0.00,300000.00,SEKRET
 ST10-5/KK,20181004500.109,b. wireless laser pointer-3bh,210000.00,0.00,SEKRET
 ST10-5/KK,20181004110.101,b. wireless laser pointer-3bh,0.00,210000.00,SEKRET
 ST10-6/KM,20181004110.101,ambil bni : hn.inh-kalibrasi (24-25/9),11215000.00,0.00,SEKRET
 ST10-6/KM,20181004999.999,ambil bni : hn.inh-kalibrasi (24-25/9),0.00,11215000.00,SEKRET
 ST10-6/KM,20181004110.101,ambil bni : hn.pp-we (24-28/9),12500000.00,0.00,SEKRET
 ST10-6/KM,20181004999.999,ambil bni : hn.pp-we (24-28/9),0.00,12500000.00,SEKRET
 ST10-7/KK,20181005500.115,trans ke bni ui depok/ proyek kai : anna,100000.00,0.00,SEKRET
 ST10-7/KK,20181005110.101,trans ke bni ui depok/ proyek kai : anna,0.00,100000.00,SEKRET
 ST10-7/KK,20181005500.115,b. materai 6000-26bh : proyek adc,156000.00,0.00,SEKRET
 ST10-7/KK,20181005110.101,b. materai 6000-26bh : proyek adc,0.00,156000.00,SEKRET
 ST10-7/KK,20181005999.999,diserahkan ke kas pp-we,5000000.00,0.00,SEKRET
 ST10-7/KK,20181005110.101,diserahkan ke kas pp-we,0.00,5000000.00,SEKRET
 ST10-7/KK,20181005500.125,koran kompas september 2018,98000.00,0.00,SEKRET
 ST10-7/KK,20181005110.101,koran kompas september 2018,0.00,98000.00,SEKRET
 ST10-7/KK,20181005999.999,diserahkan ke kas pelatihan,1700000.00,0.00,SEKRET
 ST10-7/KK,20181005110.101,diserahkan ke kas pelatihan,0.00,1700000.00,SEKRET
 ST10-8/KM,20181005110.101,kemb.pjk pph21 : hnr pp-we,1277092.00,0.00,SEKRET
 ST10-8/KM,20181005110.110,kemb.pjk pph21 : hnr pp-we,0.00,1277092.00,SEKRET
PP010-1/KM,20181003999.999,trm.dr.kas p2m,0.00,6960000.00,SEKRET
PP010-2/KM,20181005999.999,trm.dr.kas p2m,0.00,1700000.00,SEKRET
BA09-20/BK,20180930110.110,pajak pph21 : hnr sekrt.pelatihan dan we,577300.00,0.00,SEKRET
 BA09-20/BK,20180930120.103,pajak pph21 : hnr sekrt.pelatihan dan we,0.00,577300.00,SEKRET
 BA09-20/BK,20180930110.110,pajak pph23-2% : pelatihan cssd-rsui (ls,561225.00,0.00,SEKRET
 BA09-20/BK,20180930120.103,pajak pph23-2% : pelatihan cssd-rsui (ls,0.00,561225.00,SEKRET
 BA09-20/BK,20180930110.110,pajak pph23-2% : pelatihan infeksi-rsui,1224490.00,0.00,SEKRET
 BA09-20/BK,20180930120.103,pajak pph23-2% : pelatihan infeksi-rsui,0.00,1224490.00,SEKRET
 BA09-20/BK,20180930110.110,pajak pph23-2% : pelatihan biosafety-rsu,1479592.00,0.00,SEKRET
 BA09-20/BK,20180930120.103,pajak pph23-2% : pelatihan biosafety-rsu,0.00,1479592.00,SEKRET
 BA09-20/BK,20180930110.110,pajak pph21 : hn inh-boiler/cogindo (12-,555000.00,0.00,SEKRET
 BA09-20/BK,20180930120.103,pajak pph21 : hn inh-boiler/cogindo (12-,0.00,555000.00,SEKRET
 BA09-20/BK,20180930110.110,pajak pph23-2% : pelatihan acls-rsui (ls,1803062.00,0.00,SEKRET
 BA09-20/BK,20180930120.103,pajak pph23-2% : pelatihan acls-rsui (ls,0.00,1803062.00,SEKRET
 BA09-20/BK,20180930110.110,pajak pph21-3% : sewa mobil supreme,12450.00,0.00,SEKRET
 BA09-20/BK,20180930120.103,pajak pph21-3% : sewa mobil supreme,0.00,12450.00,SEKRET
 BA09-20/BK,20180930110.110,pajak pph23-4% : jasa pembuatan pagar te,229200.00,0.00,SEKRET
 BA09-20/BK,20180930120.103,pajak pph23-4% : jasa pembuatan pagar te,0.00,229200.00,SEKRET
 BA09-20/BK,20180930110.110,pajak pph23-2% : pelatihan k3 lift-rsui,330000.00,0.00,SEKRET
 BA09-20/BK,20180930120.103,pajak pph23-2% : pelatihan k3 lift-rsui,0.00,330000.00,SEKRET
 BA09-20/BK,20180930110.110,pajak pph23-2% : pelatihan acls-rsui (ls,397960.00,0.00,SEKRET
 BA09-20/BK,20180930120.103,pajak pph23-2% : pelatihan acls-rsui (ls,0.00,397960.00,SEKRET
 BA09-20/BK,20180930110.110,pajak pph21 : gaji karyawan september 20,2526380.00,0.00,SEKRET
 BA09-20/BK,20180930120.103,pajak pph21 : gaji karyawan september 20,0.00,2526380.00,SEKRET
 BA09-20/BK,20180930110.110,pajak pph21 : hnr inh-conveyor/cogindo (,1010000.00,0.00,SEKRET
 BA09-20/BK,20180930120.103,pajak pph21 : hnr inh-conveyor/cogindo (,0.00,1010000.00,SEKRET
 BA09-20/BK,20180930110.110,pajak pph21 : hnr inh-conveyor/cogindo (,980000.00,0.00,SEKRET
 BA09-20/BK,20180930120.103,pajak pph21 : hnr inh-conveyor/cogindo (,0.00,980000.00,SEKRET
 BA09-20/BK,20180930110.110,pajak pph21 : hnr inh-kalibrasi/cogindo,1685000.00,0.00,SEKRET
 BA09-20/BK,20180930120.103,pajak pph21 : hnr inh-kalibrasi/cogindo,0.00,1685000.00,SEKRET
 BA09-20/BK,20180930110.110,pajak pph21 : hnr inh-sekrt september (a,568425.00,0.00,SEKRET
 BA09-20/BK,20180930120.103,pajak pph21 : hnr inh-sekrt september (a,0.00,568425.00,SEKRET
 BA09-20/BK,20180930110.110,pajak pph21 : hnr inh-sekrt september (f,87700.00,0.00,SEKRET
 BA09-20/BK,20180930120.103,pajak pph21 : hnr inh-sekrt september (f,0.00,87700.00,SEKRET
 BA09-20/BK,20180930110.110,pajka pph21 : hnr pp-we,1586688.00,0.00,SEKRET
 BA09-20/BK,20180930120.103,pajka pph21 : hnr pp-we,0.00,1586688.00,SEKRET
*BA09-20/BK,20180930110.110,pajka pph21 : hnr pp-we,1586688.00,0.00,SEKRET
*BA9-20/BK,20180930120.103,pajka pph21 : hnr pp-we,0.00,1586688.00,SEKRET
*BA09-21/BM,20180930999.999,kemb.pjk pph23-4: service pompa air (15/,6000.00,0.00,SEKRET
*BA09-21/BM,20180930120.103,kemb.pjk pph23-4: service pompa air (15/,0.00,6000.00,SEKRET
*ST9-6/KM,20180907110.101,retur pjk pph23-4% : service pompa,1500.00,0.00,SEKRET
*ST9-6/KM,20180907110.110,retur pjk pph23-4% : service pompa,0.00,1500.00,SEKRET
 WEIP-11/KM,20181001999.999,trm.dr.kas p2m,0.00,21000000.00,SEKRET
 WEIP-17/KM,20181005999.999,trm.dr.kas p2m,0.00,5000000.00,SEKRET
 ST10-6/KM,20181004110.101,ambil bni : plthn picu-rscm (ls),34000000.00,0.00,SEKRET
 ST10-6/KM,20181004999.999,ambil bni : plthn picu-rscm (ls),0.00,34000000.00,SEKRET
 ST10-5/KK,20181004999.999,diserahkan ke kas pelatihan-rsui,34000000.00,0.00,SEKRET
 ST10-5/KK,20181004110.101,diserahkan ke kas pelatihan-rsui,0.00,34000000.00,SEKRET
PP10-03/KM,20181004999.999,trm.dr kas p2m,0.00,34000000.00,SEKRET
ST10-9/KK,20181008500.115,cetak spanduk fgd: kemenristek,45000.00,0.00,SEKRET
 ST10-9/KK,20181008110.101,cetak spanduk fgd: kemenristek,0.00,45000.00,SEKRET
 ST10-9/KK,20181008500.115,kirim dokumen : pupuk kaltim,54000.00,0.00,SEKRET
 ST10-9/KK,20181008110.101,kirim dokumen : pupuk kaltim,0.00,54000.00,SEKRET
 ST10-9/KK,20181008500.115,fc.kai,76000.00,0.00,SEKRET
 ST10-9/KK,20181008110.101,fc.kai,0.00,76000.00,SEKRET
 ST10-9/KK,20181008500.115,b.referensi bank bni : kai,150000.00,0.00,SEKRET
 ST10-9/KK,20181008110.101,b.referensi bank bni : kai,0.00,150000.00,SEKRET
 ST10-9/KK,20181008999.999,diserahkan ke kas pp-wi,13500000.00,0.00,SEKRET
 ST10-9/KK,20181008110.101,diserahkan ke kas pp-wi,0.00,13500000.00,SEKRET
 ST10-10/KM,20181008110.101,ambil bni : konsumsi pp-we24-28/9,3636000.00,0.00,SEKRET
 ST10-10/KM,20181008999.999,ambil bni : konsumsi pp-we24-28/9,0.00,3636000.00,SEKRET
 ST10-10/KM,20181008110.101,ambil bni : suvenir inh-conveyor,5880000.00,0.00,SEKRET
 ST10-10/KM,20181008999.999,ambil bni : suvenir inh-conveyor,0.00,5880000.00,SEKRET
 ST10-10/KM,20181008110.101,ambil bni : hnr sekrt pelatihan dan inho,4887375.00,0.00,SEKRET
 ST10-10/KM,20181008999.999,ambil bni : hnr sekrt pelatihan dan inho,0.00,4887375.00,SEKRET
 ST10-10/KM,20181008110.101,ambil bni : fc training o & m supreme,1930000.00,0.00,SEKRET
 ST10-10/KM,20181008999.999,ambil bni : fc training o & m supreme,0.00,1930000.00,SEKRET
 ST10-10/KM,20181008110.101,ambil bni : pko 20/9,6243799.00,0.00,SEKRET
 ST10-10/KM,20181008999.999,ambil bni : pko 20/9,0.00,6243799.00,SEKRET
 ST10-10/KM,20181008110.101,ambil bni : hn.inh-conveyor (1-2),21010000.00,0.00,SEKRET
 ST10-10/KM,20181008999.999,ambil bni : hn.inh-conveyor (1-2),0.00,21010000.00,SEKRET
 ST10-11/KK,20181009500.106,transport ke ekanat ftui depok : anna,100000.00,0.00,SEKRET
 ST10-11/KK,20181009110.101,transport ke ekanat ftui depok : anna,0.00,100000.00,SEKRET
 ST10-11/KK,20181009500.104,isi air mineral aqua-3 btl,43500.00,0.00,SEKRET
 ST10-11/KK,20181009110.101,isi air mineral aqua-3 btl,0.00,43500.00,SEKRET
 ST10-11/KK,20181009500.129,b.plastik sampah hitam-2 pak,46000.00,0.00,SEKRET
 ST10-11/KK,20181009110.101,b.plastik sampah hitam-2 pak,0.00,46000.00,SEKRET
 ST10-11/KK,20181009500.115,hn.narasumber fgd-kemenristek dikti : 9,6750000.00,0.00,SEKRET
 ST10-11/KK,20181009110.101,hn.narasumber fgd-kemenristek dikti : 9,0.00,6750000.00,SEKRET
 ST10-11/KK,20181009500.115,uang harian & trans fgd-kemenristek dikt,2700000.00,0.00,SEKRET
 ST10-11/KK,20181009110.101,uang harian & trans fgd-kemenristek dikt,0.00,2700000.00,SEKRET
 ST10-11/KK,20181009500.115,konsumsi fgd-kemenristek : margo hotel,7160000.00,0.00,SEKRET
 ST10-11/KK,20181009110.101,konsumsi fgd-kemenristek : margo hotel,0.00,7160000.00,SEKRET
 ST10-11/KK,20181009500.115,penginapan narsum fgd-kemenristek : marg,1815000.00,0.00,SEKRET
 ST10-11/KK,20181009110.101,penginapan narsum fgd-kemenristek : marg,0.00,1815000.00,SEKRET
 ST10-12/KM,20181009110.101,kemb.pjk pph21 : hnr narasumber fgd-keme,412500.00,0.00,SEKRET
 ST10-12/KM,20181009110.110,kemb.pjk pph21 : hnr narasumber fgd-keme,0.00,412500.00,SEKRET
 ST10-13/KK,20181010500.119,bpjs kesehatan karyawan : okt 2018,1872500.00,0.00,SEKRET
 ST10-13/KK,20181010110.101,bpjs kesehatan karyawan : okt 2018,0.00,1872500.00,SEKRET
 ST10-13/KK,20181010500.119,bpjs ketenagakerjaan karyawan : okt 2018,2598960.00,0.00,SEKRET
 ST10-13/KK,20181010110.101,bpjs ketenagakerjaan karyawan : okt 2018,0.00,2598960.00,SEKRET
 ST10-13/KK,20181010500.132,listrik oktober 2018,5300500.00,0.00,SEKRET
 ST10-13/KK,20181010110.101,listrik oktober 2018,0.00,5300500.00,SEKRET
 ST10-13/KK,20181010500.129,indovision oktober 2018,194900.00,0.00,SEKRET
 ST10-13/KK,20181010110.101,indovision oktober 2018,0.00,194900.00,SEKRET
 ST10-13/KK,20181010500.107,telepon oktober 2018,518134.00,0.00,SEKRET
 ST10-13/KK,20181010110.101,telepon oktober 2018,0.00,518134.00,SEKRET
 ST10-13/KK,20181010500.107,internet indosat oktober 2018,27500.00,0.00,SEKRET
 ST10-13/KK,20181010110.101,internet indosat oktober 2018,0.00,27500.00,SEKRET
 ST10-13/KK,20181010999.999,diserahkan ke kas pelatihan rsui,5208333.00,0.00,SEKRET
 ST10-13/KK,20181010110.101,diserahkan ke kas pelatihan rsui,0.00,5208333.00,SEKRET
 ST10-13/KK,20181010500.115,trans ke artha daya coalindo-gatot subro,25000.00,0.00,SEKRET
 ST10-13/KK,20181010110.101,trans ke artha daya coalindo-gatot subro,0.00,25000.00,SEKRET
 ST10-13/KK,20181010500.104,konsumsi staf,48000.00,0.00,SEKRET
 ST10-13/KK,20181010110.101,konsumsi staf,0.00,48000.00,SEKRET
 ST10-13/KK,20181010500.106,trans ke pau lt 8 -depok : wanto,50000.00,0.00,SEKRET
 ST10-13/KK,20181010110.101,trans ke pau lt 8 -depok : wanto,0.00,50000.00,SEKRET
 ST10-13/KK,20181010500.106,trans ke pau lt 9 -depok : anna,100000.00,0.00,SEKRET
 ST10-13/KK,20181010110.101,trans ke pau lt 9 -depok : anna,0.00,100000.00,SEKRET
 ST10-15/KK,20181011500.115,b. materai 6000-20bh : kai,120000.00,0.00,SEKRET
 ST10-15/KK,20181011110.101,b. materai 6000-20bh : kai,0.00,120000.00,SEKRET
 ST10-15/KK,20181011500.109,b. flashdisk 8gb-4bh : ardiyansyah,200000.00,0.00,SEKRET
 ST10-15/KK,20181011110.101,b. flashdisk 8gb-4bh : ardiyansyah,0.00,200000.00,SEKRET
 ST10-15/KK,20181011500.115,kirim laporan ke ptpn iv-medan : tiki,38000.00,0.00,SEKRET
 ST10-15/KK,20181011110.101,kirim laporan ke ptpn iv-medan : tiki,0.00,38000.00,SEKRET
 ST10-15/KK,20181011500.131,konsumsi rapat internal p2m,247000.00,0.00,SEKRET
 ST10-15/KK,20181011110.101,konsumsi rapat internal p2m,0.00,247000.00,SEKRET
 ST10-15/KK,20181011500.131,transport rapat pum ftui di depok : anna,100000.00,0.00,SEKRET
 ST10-15/KK,20181011110.101,transport rapat pum ftui di depok : anna,0.00,100000.00,SEKRET
 ST10-16/KK,20181012999.999,diserahkan ke kas pp-we,6500000.00,0.00,SEKRET
 ST10-16/KK,20181012110.101,diserahkan ke kas pp-we,0.00,6500000.00,SEKRET
 ST10-16/KK,20181012500.115,fc.fgd kemenristek,204000.00,0.00,SEKRET
 ST10-16/KK,20181012110.101,fc.fgd kemenristek,0.00,204000.00,SEKRET
 ST10-16/KK,20181012500.134,fc.inh-kompresor/cogindo ; 4-5/10/18,673400.00,0.00,SEKRET
 ST10-16/KK,20181012110.101,fc.inh-kompresor/cogindo ; 4-5/10/18,0.00,673400.00,SEKRET
 ST10-16/KK,20181012500.134,hn.pengajar inh-kompresor/cogindo : agus,3500000.00,0.00,SEKRET
 ST10-16/KK,20181012110.101,hn.pengajar inh-kompresor/cogindo : agus,0.00,3500000.00,SEKRET
 ST10-16/KK,20181012500.115,fc a3 : kai,30000.00,0.00,SEKRET
 ST10-16/KK,20181012110.101,fc a3 : kai,0.00,30000.00,SEKRET
 ST10-17/KM,20181012110.101,kemb.pjk pph21 : hnr pp-we (8-12/10),2205880.00,0.00,SEKRET
 ST10-17/KM,20181012110.110,kemb.pjk pph21 : hnr pp-we (8-12/10),0.00,2205880.00,SEKRET
 ST10-17/KM,20181012110.101,kemb.pjk pph21 : hn.inh-kompresor/cogind,175000.00,0.00,SEKRET
 ST10-17/KM,20181012110.110,kemb.pjk pph21 : hn.inh-kompresor/cogind,0.00,175000.00,SEKRET
 ST10-17/KM,20181012110.101,ambil bni (ls),11100000.00,0.00,SEKRET
 ST10-17/KM,20181012999.999,ambil bni (ls),0.00,11100000.00,SEKRET
 ST10-17/KM,20181012110.101,kemb.pjk pph21 ; hn.pp-wi angk.26 (ip),900000.00,0.00,SEKRET
 ST10-17/KM,20181012110.110,kemb.pjk pph21 ; hn.pp-wi angk.26 (ip),0.00,900000.00,SEKRET
 ST10-17/KM,20181012110.101,ambil bni (ls),9975000.00,0.00,SEKRET
 ST10-17/KM,20181012999.999,ambil bni (ls),0.00,9975000.00,SEKRET
 ST10-17/KM,20181012110.101,kemb.pjk pph21 : hnr inh-cogindo/conveyo,525000.00,0.00,SEKRET
 ST10-17/KM,20181012110.110,kemb.pjk pph21 : hnr inh-cogindo/conveyo,0.00,525000.00,SEKRET
 ST10-16/KK,20181012999.999,diserahkan ke kas pp-wi,12000000.00,0.00,SEKRET
 ST10-16/KK,20181012110.101,diserahkan ke kas pp-wi,0.00,12000000.00,SEKRET
 ST10-16/KK,20181012500.134,hn.koord inh-conveyor/cogindo : 24-25/9,3500000.00,0.00,SEKRET
 ST10-16/KK,20181012110.101,hn.koord inh-conveyor/cogindo : 24-25/9,0.00,3500000.00,SEKRET
 ST10-16/KK,20181012500.134,hn.koord inh-conveyor/cogindo : 27-28/9,3500000.00,0.00,SEKRET
 ST10-16/KK,20181012110.101,hn.koord inh-conveyor/cogindo : 27-28/9,0.00,3500000.00,SEKRET
 ST10-16/KK,20181012500.134,hn.koord inh-conveyor/cogindo : 1-2/10 (,3500000.00,0.00,SEKRET
 ST10-16/KK,20181012110.101,hn.koord inh-conveyor/cogindo : 1-2/10 (,0.00,3500000.00,SEKRET
 BA010-1/BK,20181004999.999,ambil bni : hn.inh-kalibrasi,11215000.00,0.00,SEKRET
 BA010-1/BK,20181004120.103,ambil bni : hn.inh-kalibrasi,0.00,11215000.00,SEKRET
 BA010-1/BK,20181004999.999,ambil bni : hn.pp-we (24-28/9),12500000.00,0.00,SEKRET
 BA010-1/BK,20181004120.103,ambil bni : hn.pp-we (24-28/9),0.00,12500000.00,SEKRET
 BA010-1/BK,20181004999.999,ambil bni : by.plth picu-rscm (rsui-2 or,34000000.00,0.00,SEKRET
 BA010-1/BK,20181004120.103,ambil bni : by.plth picu-rscm (rsui-2 or,0.00,34000000.00,SEKRET
 BA010-2/BM,20181004120.103,jasa perenc.arsitektur : fib-ui,24000000.00,0.00,SEKRET
 BA010-2/BM,20181004300.110,jasa perenc.arsitektur : fib-ui,0.00,24000000.00,SEKRET
 BA010-3/BK,20181008999.999,ambil bni : konsumsi pp-we (24-28/9),3636000.00,0.00,SEKRET
 BA010-3/BK,20181008120.103,ambil bni : konsumsi pp-we (24-28/9),0.00,3636000.00,SEKRET
 BA010-3/BK,20181008999.999,ambil bni : suvenir conveyor,5880000.00,0.00,SEKRET
 BA010-3/BK,20181008120.103,ambil bni : suvenir conveyor,0.00,5880000.00,SEKRET
 BA010-3/BK,20181008999.999,ambil bni : hnr sekrt pelatihan & inhous,4887375.00,0.00,SEKRET
 BA010-3/BK,20181008120.103,ambil bni : hnr sekrt pelatihan & inhous,0.00,4887375.00,SEKRET
 BA010-3/BK,20181008999.999,ambil bni : fc training o & m supreme,1930000.00,0.00,SEKRET
 BA010-3/BK,20181008120.103,ambil bni : fc training o & m supreme,0.00,1930000.00,SEKRET
 BA010-3/BK,20181008999.999,ambil bni : pko 20/9/18,6243799.00,0.00,SEKRET
 BA010-3/BK,20181008120.103,ambil bni : pko 20/9/18,0.00,6243799.00,SEKRET
 BA010-3/BK,20181008999.999,ambil bni : hnr inh-conveyor (angk.1-2),21010000.00,0.00,SEKRET
 BA010-3/BK,20181008120.103,ambil bni : hnr inh-conveyor (angk.1-2),0.00,21010000.00,SEKRET
 BA010-4/BM,20181010120.103,2nd training o & m personil : supreme (p,115836000.00,0.00,SEKRET
 BA010-4/BM,20181010300.110,2nd training o & m personil : supreme (p,0.00,115836000.00,SEKRET
 WI-IP1/KM,20181012999.999,trm.dr.kas p2m,0.00,12000000.00,SEKRET
PP10-4/KM,20181010999.999,trm.dr.kas p2m,0.00,5208333.00,SEKRET
BA010-5/BM,20181005120.103,audit energi : pertagas (pemby-1),220867500.00,0.00,SEKRET
 BA010-5/BM,20181005300.110,audit energi : pertagas (pemby-1),0.00,220867500.00,SEKRET
 ST10-17/KM,20181012110.101,kemb.pjk pp23-4% : sewa mobil (17/9) kek,4150.00,0.00,SEKRET
 ST10-17/KM,20181012110.110,kemb.pjk pp23-4% : sewa mobil (17/9) kek,0.00,4150.00,SEKRET
 ST10-16/KK,20181012500.107,tunjanga pulsa karyawan-okt 2018 : 10 or,1200000.00,0.00,SEKRET
 ST10-16/KK,20181012110.101,tunjanga pulsa karyawan-okt 2018 : 10 or,0.00,1200000.00,SEKRET
 ST10-16/KK,20181012500.129,"b.tisue,hit,dll",166000.00,0.00,SEKRET
 ST10-16/KK,20181012110.101,"b.tisue,hit,dll",0.00,166000.00,SEKRET
 ST10-16/KK,20181012999.999,diserahkan ke kas pelatihan rsui,9375000.00,0.00,SEKRET
 ST10-16/KK,20181012110.101,diserahkan ke kas pelatihan rsui,0.00,9375000.00,SEKRET
 ST10-16/KK,20181012500.115,b.training 2nd o & m supreme : wisma mak,158600000.00,0.00,SEKRET
 ST10-16/KK,20181012110.101,b.training 2nd o & m supreme : wisma mak,0.00,158600000.00,SEKRET
 ST10-16/KK,20181012500.139,iuran dana pensiun karyawan : oktober 20,4000000.00,0.00,SEKRET
 ST10-16/KK,20181012110.101,iuran dana pensiun karyawan : oktober 20,0.00,4000000.00,SEKRET
*ST10-16/KK,20181012500.129,"b.tisue,hit,dll",166000.00,0.00,SEKRET
*ST10-16/KK,20181012110.101,"b.tisue,hit,dll",0.00,166000.00,SEKRET
*ST10-16/KK,20181012999.999,diserahkan ke kas pelatihan rsui,9183673.00,0.00,SEKRET
*ST10-16/KK,20181012110.101,diserahkan ke kas pelatihan rsui,0.00,9183673.00,SEKRET
*ST10-16/KK,20181012500.115,b.training 2nd o & m supreme : wisma mak,158600000.00,0.00,SEKRET
*ST10-16/KK,20181012110.101,b.training 2nd o & m supreme : wisma mak,0.00,158600000.00,SEKRET
*ST10-16/KK,20181012500.139,iuran dana pensiun karyawan : oktober 20,4000000.00,0.00,SEKRET
*ST10-16/KK,20181012110.101,iuran dana pensiun karyawan : oktober 20,0.00,4000000.00,SEKRET
 ST10-17/KM,20181012110.101,kemb.pjk pph23-4% : plth snars-rsui,375000.00,0.00,SEKRET
 ST10-17/KM,20181012110.110,kemb.pjk pph23-4% : plth snars-rsui,0.00,375000.00,SEKRET
 ST10-17/KM,20181012110.101,ambil bni : konsumsi pp-we (1-5/10),3500000.00,0.00,SEKRET
 ST10-17/KM,20181012999.999,ambil bni : konsumsi pp-we (1-5/10),0.00,3500000.00,SEKRET
 ST10-17/KM,20181012110.101,ambil bni : u/.harian btcls-rsui,1600000.00,0.00,SEKRET
 ST10-17/KM,20181012999.999,ambil bni : u/.harian btcls-rsui,0.00,1600000.00,SEKRET
 ST10-17/KM,20181012110.101,ambil bni : hn.pp-we (1-5/10),12500000.00,0.00,SEKRET
 ST10-17/KM,20181012999.999,ambil bni : hn.pp-we (1-5/10),0.00,12500000.00,SEKRET
 ST10-17/KM,20181012110.101,ambil bni : fc.pp-we,3732000.00,0.00,SEKRET
 ST10-17/KM,20181012999.999,ambil bni : fc.pp-we,0.00,3732000.00,SEKRET
 ST10-17/KM,20181012110.101,ambil bni : u/.harian biosafety-rsui,3840000.00,0.00,SEKRET
 ST10-17/KM,20181012999.999,ambil bni : u/.harian biosafety-rsui,0.00,3840000.00,SEKRET
 ST10-17/KM,20181012110.101,ambil bni : u/.harian pipsi-rsui,3120000.00,0.00,SEKRET
 ST10-17/KM,20181012999.999,ambil bni : u/.harian pipsi-rsui,0.00,3120000.00,SEKRET
 ST10-17/KM,20181012110.101,ambil bni : by.training supreme-wisma ma,158600000.00,0.00,SEKRET
 ST10-17/KM,20181012999.999,ambil bni : by.training supreme-wisma ma,0.00,158600000.00,SEKRET
 ST10-14/KM,20181010110.101,kemb.pjk pph23-4% : plthn keperawatan-rs,208333.00,0.00,SEKRET
 ST10-14/KM,20181010110.110,kemb.pjk pph23-4% : plthn keperawatan-rs,0.00,208333.00,SEKRET
 BA010-5/BK,20181012999.999,ambil bni : konsumsi pp-we,3500000.00,0.00,SEKRET
 BA010-5/BK,20181012120.103,ambil bni : konsumsi pp-we,0.00,3500000.00,SEKRET
 BA010-5/BK,20181012999.999,ambil bni : u/.harian btcls-rsui,1600000.00,0.00,SEKRET
 BA010-5/BK,20181012120.103,ambil bni : u/.harian btcls-rsui,0.00,1600000.00,SEKRET
 BA010-5/BK,20181012999.999,ambil bni : hn.pp-we (1-5/10),12500000.00,0.00,SEKRET
 BA010-5/BK,20181012120.103,ambil bni : hn.pp-we (1-5/10),0.00,12500000.00,SEKRET
 BA010-5/BK,20181012999.999,ambil bni : fc.materi pp-we,3732000.00,0.00,SEKRET
 BA010-5/BK,20181012120.103,ambil bni : fc.materi pp-we,0.00,3732000.00,SEKRET
 BA010-5/BK,20181012999.999,ambil bni : u/.harian biosafety-rsui,3840000.00,0.00,SEKRET
 BA010-5/BK,20181012120.103,ambil bni : u/.harian biosafety-rsui,0.00,3840000.00,SEKRET
 BA010-5/BK,20181012999.999,ambil bni : hn.serkt.pp-wi angk.26 (ls),11100000.00,0.00,SEKRET
 BA010-5/BK,20181012120.103,ambil bni : hn.serkt.pp-wi angk.26 (ls),0.00,11100000.00,SEKRET
 BA010-5/BK,20181012999.999,ambil bni : by.plthn supreme-wisma makar,158600000.00,0.00,SEKRET
 BA010-5/BK,20181012120.103,ambil bni : by.plthn supreme-wisma makar,0.00,158600000.00,SEKRET
 BA010-5/BK,20181012999.999,ambil bni : u/.harian pipsi-rsui,3120000.00,0.00,SEKRET
 BA010-5/BK,20181012120.103,ambil bni : u/.harian pipsi-rsui,0.00,3120000.00,SEKRET
 BA010-5/BK,20181012999.999,ambil bni : hn.koord inh-conveyot (1-3/l,9975000.00,0.00,SEKRET
 BA010-5/BK,20181012120.103,ambil bni : hn.koord inh-conveyot (1-3/l,0.00,9975000.00,SEKRET
 ST10-18/KK,20181015999.999,diserahkan ke kas pp-we,10000000.00,0.00,SEKRET
 ST10-18/KK,20181015110.101,diserahkan ke kas pp-we,0.00,10000000.00,SEKRET
 ST10-18/KK,20181015500.115,jilid laporan pjb indramayu,90000.00,0.00,SEKRET
 ST10-18/KK,20181015110.101,jilid laporan pjb indramayu,0.00,90000.00,SEKRET
 ST10-18/KK,20181015500.106,transport ke dekanat ftui depok : anna,100000.00,0.00,SEKRET
 ST10-18/KK,20181015110.101,transport ke dekanat ftui depok : anna,0.00,100000.00,SEKRET
 ST10-18/KK,20181015999.999,diserahkan ke kas pelatihan-rsui,11392245.00,0.00,SEKRET
 ST10-18/KK,20181015110.101,diserahkan ke kas pelatihan-rsui,0.00,11392245.00,SEKRET
 ST10-18/KK,20181015500.134,hn.inh-conveyor/cogindo : 24-25/9/18,7700000.00,0.00,SEKRET
 ST10-18/KK,20181015110.101,hn.inh-conveyor/cogindo : 24-25/9/18,0.00,7700000.00,SEKRET
 ST10-18/KK,20181015500.134,hn.inh-conveyor/cogindo : 27-28/9/18,7700000.00,0.00,SEKRET
 ST10-18/KK,20181015110.101,hn.inh-conveyor/cogindo : 27-28/9/18,0.00,7700000.00,SEKRET
 ST10-18/KK,20181015500.134,hn.inh-conveyor/cogindo : 1-2/10/18,7700000.00,0.00,SEKRET
 ST10-18/KK,20181015110.101,hn.inh-conveyor/cogindo : 1-2/10/18,0.00,7700000.00,SEKRET
 ST10-18/KK,20181015500.115,b.pulsa 2nd o&m personil : supreme,500000.00,0.00,SEKRET
 ST10-18/KK,20181015110.101,b.pulsa 2nd o&m personil : supreme,0.00,500000.00,SEKRET
 ST10-19/KM,20181015110.101,ambil bni (ls),20685000.00,0.00,SEKRET
 ST10-19/KM,20181015999.999,ambil bni (ls),0.00,20685000.00,SEKRET
